molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5083224,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,160.13,active
CHEMBL5083534,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)n2)[nH]n1,140.65,active
CHEMBL5081142,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,102.14,active
CHEMBL5088213,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,245.95,active
CHEMBL5083904,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,322.4,active
CHEMBL5078648,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,260.15,active
CHEMBL5073056,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,138.0,active
CHEMBL5075735,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,102.51,active
CHEMBL5093178,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C)c(F)c4)cc3)n2)[nH]n1,116.1,active
CHEMBL5078934,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,92.97,active
CHEMBL5078777,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,189.57,active
CHEMBL5092920,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,18.77,active
CHEMBL5081199,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,28.11,active
CHEMBL5089027,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,13.09,active
CHEMBL5087283,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,5.07,active
CHEMBL5089911,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,7.53,active
CHEMBL5078090,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(F)cc4)cc3)n2)[nH]n1,6.43,active
CHEMBL5070593,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,6.2,active
CHEMBL5073804,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)[nH]n1,6.01,active
CHEMBL5084023,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)N[C@H](C)c4ccccc4)cc3)n2)[nH]n1,41.29,active
CHEMBL5074882,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)N[C@@H](C)c4ccccc4)cc3)n2)[nH]n1,5.45,active
CHEMBL5078263,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)CC1,66.58,active
CHEMBL5094196,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,12.41,active
CHEMBL5086966,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4ccc(OC)cc4)cc3)n2)CC1,13.45,active
CHEMBL5075257,Cc1cc(Nc2cc(N3CCN(CCO)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,22.1,active
CHEMBL5080296,Cc1cc(Nc2cc(N3CCN(CCO)CC3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)[nH]n1,5.82,active
CHEMBL5093057,Cc1cc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,8.31,active
CHEMBL5079216,Cc1cc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,15.87,active
CHEMBL5087974,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3nc(Nc4cc(C5CC5)n[nH]4)cc(N4CCN(C)CC4)n3)cc2)cc1,24.7,active
CHEMBL5094848,CN1CCN(c2cc(Nc3cc(C4CC4)n[nH]3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)CC1,7.27,active
CHEMBL5085579,CN1CCN(c2cc(Nc3cc(C4CC4)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,10.52,active
CHEMBL5071633,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3nc(Nc4cc(C(C)(C)C)n[nH]4)cc(N4CCN(C)CC4)n3)cc2)cc1,146.6,active
CHEMBL5074502,CN1CCN(c2cc(Nc3cc(C(C)(C)C)n[nH]3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)CC1,212.3,active
CHEMBL5080275,CN1CCN(c2cc(Nc3cc(C(C)(C)C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,252.25,active
CHEMBL4559134,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,1.24,active
CHEMBL3115681,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,9.2,active
CHEMBL384575,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,25.0,active
CHEMBL5188373,COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,7.8,active
CHEMBL4781746,Cl.O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,4.42,active
CHEMBL1946170,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1.5,active
CHEMBL5201128,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O,1.5,active
CHEMBL5201102,COC(=O)c1ccc2c(C(Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,2.0,active
CHEMBL2029988,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,7.0,active
CHEMBL5171764,COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,0.4,active
CHEMBL5182567,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,10000.0,inactive
CHEMBL5208454,O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,10000.0,inactive
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10000.0,inactive
CHEMBL5186048,CC(C)c1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,9800.0,intermediate
CHEMBL5174897,CCCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,500000.0,inactive
CHEMBL5206567,CCCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,5600.0,intermediate
CHEMBL5193272,CCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,25000.0,inactive
CHEMBL5183486,CCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,1700.0,intermediate
CHEMBL5206370,Cc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,12600.0,inactive
CHEMBL5182833,Cc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,257.0,active
CHEMBL5188742,CC(C)c1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,500000.0,inactive
CHEMBL5179230,COc1c(/C=C/c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,12.4,active
CHEMBL5198379,COc1c(/C=C\c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,1800.0,intermediate
CHEMBL5200195,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4N(C)C)c3)cc2C(F)(F)F)CC1,98.0,active
CHEMBL5197023,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4N(C)C)c3)cc2C(F)(F)F)CC1,2400.0,intermediate
CHEMBL5182347,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4N4CCCC4)c3)cc2C(F)(F)F)CC1,66.0,active
CHEMBL5206634,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4N4CCCC4)c3)cc2C(F)(F)F)CC1,22000.0,inactive
CHEMBL5208770,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4Nc4ccccc4)c3)cc2C(F)(F)F)CC1,23000.0,inactive
CHEMBL5192538,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4Nc4ccccc4)c3)cc2C(F)(F)F)CC1,49000.0,inactive
CHEMBL5178384,CC(C)n1nc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnc21,1.3,active
CHEMBL5191715,COc1c(/N=N/c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,24.0,active
CHEMBL5184072,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(/N=N/c4cnc5ccccc5c4)c3F)cc2C(F)(F)F)CC1,11.0,active
CHEMBL5189744,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N/c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,9.5,active
CHEMBL5200720,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N\c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,15.0,active
CHEMBL5200675,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,7.8,active
CHEMBL5203860,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,900.0,active
CHEMBL5193068,COc1c(/N=N\c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,363.0,active
CHEMBL5185302,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(/N=N\c4cnc5ccccc5c4)c3F)cc2C(F)(F)F)CC1,17.0,active
CHEMBL5180040,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N/c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,3.0,active
CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,10000.0,inactive
CHEMBL5175977,Cc1cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)cc(CS(=O)(=O)c2ccccc2)c1Br,10000.0,inactive
CHEMBL3990456,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,39.0,active
CHEMBL5288067,O=C(Cc1ccc(-n2cnc3cc(-c4ccsc4)ccc32)cc1)Nc1cccc(C(F)(F)F)c1,1.0,active
CHEMBL5276538,CC(C)(C)n1nc(-c2ccc(NC(=O)c3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnc21,4.0,active
CHEMBL1995703,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,17.0,active
CHEMBL5275850,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCCC4)cc3)c2cc1C(N)=O,17.2,active
CHEMBL5275312,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC(C)C)cc3)c2cc1C(N)=O,281.0,active
CHEMBL5274689,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCC4)cc3)c2cc1C(N)=O,169.0,active
CHEMBL5279334,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCCCCC4)cc3)c2cc1C(N)=O,10.7,active
CHEMBL5284208,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1C(N)=O,15.5,active
CHEMBL5280596,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CCC(CC4)CC5)cc3)c2cc1C(N)=O,13.8,active
CHEMBL5284865,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)N4CCCCC4)cc3)c2cc1C(N)=O,10000.0,inactive
CHEMBL5286410,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)N4CCCC5CCCCC54)cc3)c2cc1C(N)=O,10000.0,inactive
CHEMBL5272928,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC4CCCCC4)cc3)c2cc1C(N)=O,28.3,active
CHEMBL5282607,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC4CCCO4)cc3)c2cc1C(N)=O,1063.0,intermediate
CHEMBL5288736,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccccc4)cc3)c2cc1C(N)=O,151.0,active
CHEMBL5278993,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccc(F)cc4)cc3)c2cc1C(N)=O,10000.0,inactive
CHEMBL5290506,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4cccc(F)c4)cc3)c2cc1C(N)=O,10000.0,inactive
CHEMBL5278045,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccccc4F)cc3)c2cc1C(N)=O,10000.0,inactive
CHEMBL5287431,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCc4ccccc4)cc3)c2cc1C(N)=O,2512.0,intermediate
CHEMBL5284668,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NOCc4ccccc4)cc3)c2cc1C(N)=O,2278.0,intermediate
CHEMBL5291008,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(F)c3)c2cc1C(N)=O,13.7,active
CHEMBL5285965,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)c2cc1C(N)=O,234.0,active
CHEMBL5269214,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1C(N)=O,16.4,active
CHEMBL5270601,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1C(N)=O,14.7,active
CHEMBL5279026,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1C(N)=O,40.5,active
CHEMBL5287259,COc1cc(Oc2ccnc3cc(OC)c(C(N)=O)cc23)ccc1Nc1nn(C)cc1C(=O)NC12CC3CC(CC(C3)C1)C2,45.9,active
CHEMBL5273620,CNC(=O)c1cc2c(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)ccnc2cc1OC,64.3,active
CHEMBL5289571,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)c2cc1C#N,136.0,active
CHEMBL5268831,Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(Nc2ccc(Oc3ccnc4cc(OCCN5CCOCC5)c(C(N)=O)cc34)c(F)c2)n1,11.2,active
CHEMBL5284144,Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c(C(N)=O)cc34)c(F)c2)n1,12.0,active
CHEMBL4080062,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,30.0,active
CHEMBL4104297,Nc1nccc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)n1,30.0,active
